accuracy_score;precision_score;recall_score;f1_score;roc_auc_score;pr_auc_score;type;data_type
0.9679582712369598;0.0;0.0;0.0;0.6131599081866871;0.03549524314331738;one;checkstyle
0.9687034277198212;0.0;0.0;0.0;0.6488905891354246;0.04073740073482614;one;ck
0.9657228017883756;0.17647058823529413;0.08571428571428572;0.11538461538461539;0.7152912886654279;0.06633787955401341;one;mood
0.966467958271237;0.0;0.0;0.0;0.7478740845994098;0.07223322280776716;one;halstead
0.9634873323397913;0.0625;0.02857142857142857;0.0392156862745098;0.4737020439392283;0.04419615482291138;one;jasome_mood
0.9657228017883756;0.0;0.0;0.0;0.6519401027434693;0.06854698921005145;one;jasome_ck
0.9634873323397913;0.0;0.0;0.0;0.6685867307902503;0.04876995696515397;one;jasome_lk
0.9619970193740686;0.05555555555555555;0.02857142857142857;0.03773584905660377;0.41795824680292926;0.021592361661771024;one;jasome_files
0.970193740685544;0.0;0.0;0.0;0.7596349327795388;0.09261747445264598;one;jasome_methods
0.9672131147540983;0.30434782608695654;0.2;0.24137931034482762;0.6195977702481146;0.21773063909463225;one;process_files
0.9649776453055141;0.0;0.0;0.0;0.7076292490982621;0.08196496673819521;one;issues_files
0.9642324888226528;0.0;0.0;0.0;0.7694283528254454;0.08536895867201381;all;bugged
0.9642324888226528;0.0;0.0;0.0;0.7694283528254454;0.08536895867201381;all;bugged_methods
0.9642324888226528;0.0;0.0;0.0;0.7799868838124385;0.0900878111615658;all;checkstyle
0.9642324888226528;0.0;0.0;0.0;0.7694283528254454;0.08536895867201381;all;source_monitor
0.9642324888226528;0.0;0.0;0.0;0.7694283528254454;0.08536895867201381;all;source_monitor_files
0.9642324888226528;0.0;0.0;0.0;0.7439173680183626;0.08524785743002405;all;ck
0.9642324888226528;0.0;0.0;0.0;0.7473057164717456;0.08363832036212815;all;mood
0.9634873323397913;0.0;0.0;0.0;0.7455787517761504;0.08500449494203602;all;halstead
0.9634873323397913;0.0;0.0;0.0;0.7780194556782162;0.08787666392474683;all;jasome_mood
0.9642324888226528;0.0;0.0;0.0;0.7678544103180676;0.08672746726043462;all;jasome_ck
0.9634873323397913;0.0;0.0;0.0;0.7584544758990054;0.0909267144150176;all;jasome_lk
0.9634873323397913;0.0;0.0;0.0;0.7399169308121107;0.08657706412953188;all;jasome_files
0.9634873323397913;0.0;0.0;0.0;0.7575472729260029;0.08253709211418025;all;jasome_methods
0.9634873323397913;0.0;0.0;0.0;0.7622144496666301;0.08716274942832544;all;process_files
0.9619970193740686;0.0;0.0;0.0;0.788282872445076;0.08024923092284858;all;issues_files
